Files,Attributes,Policy,Setup Time (s),Keygen Time (s),Encrypt Time (s),Decrypt Time (s),MPK Size (Bytes),MSK Size (Bytes),SK Size (Bytes),CT Size (Bytes),Success Rate (%)
10,12,L1: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L2: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L3: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L4: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L5: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L6: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L7: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L8: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L9: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L10: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12),0.0025682846705118814,0.002762436866760254,0.0019112825393676758,0.0006756782531738281,4608,720,2160,5490,100.0
10,14,L1: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L2: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L3: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L4: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L5: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L6: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L7: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L8: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L9: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L10: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14),0.002594590187072754,0.002828104155404227,0.0018682479858398438,0.0006456136703491211,5376,840,2520,5850,100.0
12,2,L1: (attr1@AUTH1 AND attr2@AUTH2) OR L2: (attr1@AUTH1 AND attr2@AUTH2) OR L3: (attr1@AUTH1 AND attr2@AUTH2) OR L4: (attr1@AUTH1 AND attr2@AUTH2) OR L5: (attr1@AUTH1 AND attr2@AUTH2) OR L6: (attr1@AUTH1 AND attr2@AUTH2) OR L7: (attr1@AUTH1 AND attr2@AUTH2) OR L8: (attr1@AUTH1 AND attr2@AUTH2) OR L9: (attr1@AUTH1 AND attr2@AUTH2) OR L10: (attr1@AUTH1 AND attr2@AUTH2) OR L11: (attr1@AUTH1 AND attr2@AUTH2) OR L12: (attr1@AUTH1 AND attr2@AUTH2),0.0027313232421875,0.002873659133911133,0.0019880334536234536,0.0006844798723856608,768,120,360,4596,100.0
12,4,L1: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L2: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L3: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L4: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L5: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L6: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L7: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L8: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L9: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L10: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L11: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L12: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4),0.0025081634521484375,0.0029302239418029785,0.001840670903523763,0.0007850130399068197,1536,240,720,4980,100.0
12,6,L1: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L2: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L3: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L4: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L5: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L6: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L7: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L8: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L9: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L10: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L11: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6) OR L12: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6),0.002602656682332357,0.002761205037434896,0.0018783211708068848,0.0006992816925048828,2304,360,1080,5364,100.0
12,8,L1: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L2: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L3: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L4: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L5: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L6: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L7: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L8: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L9: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L10: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L11: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8) OR L12: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8),0.0026651620864868164,0.0027906298637390137,0.0019948085149129233,0.0007209579149881998,3072,480,1440,5748,100.0
12,10,L1: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L2: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L3: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L4: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L5: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L6: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L7: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L8: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L9: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L10: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L11: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10) OR L12: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10),0.0025243282318115233,0.0028023004531860353,0.00197523832321167,0.0006605585416158041,3840,600,1800,6156,100.0
12,12,L1: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L2: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L3: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L4: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L5: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L6: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L7: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L8: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L9: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L10: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L11: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12) OR L12: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12),0.0025994181632995605,0.002893726030985514,0.001826961835225423,0.0006533066431681315,4608,720,2160,6588,100.0
12,14,L1: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L2: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L3: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L4: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L5: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L6: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L7: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L8: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L9: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L10: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L11: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14) OR L12: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4 AND attr5@AUTH5 AND attr6@AUTH6 AND attr7@AUTH7 AND attr8@AUTH8 AND attr9@AUTH9 AND attr10@AUTH10 AND attr11@AUTH11 AND attr12@AUTH12 AND attr13@AUTH13 AND attr14@AUTH14),0.002525857516697475,0.00291287899017334,0.0018501877784729004,0.0007340510686238607,5376,840,2520,7020,100.0
14,2,L1: (attr1@AUTH1 AND attr2@AUTH2) OR L2: (attr1@AUTH1 AND attr2@AUTH2) OR L3: (attr1@AUTH1 AND attr2@AUTH2) OR L4: (attr1@AUTH1 AND attr2@AUTH2) OR L5: (attr1@AUTH1 AND attr2@AUTH2) OR L6: (attr1@AUTH1 AND attr2@AUTH2) OR L7: (attr1@AUTH1 AND attr2@AUTH2) OR L8: (attr1@AUTH1 AND attr2@AUTH2) OR L9: (attr1@AUTH1 AND attr2@AUTH2) OR L10: (attr1@AUTH1 AND attr2@AUTH2) OR L11: (attr1@AUTH1 AND attr2@AUTH2) OR L12: (attr1@AUTH1 AND attr2@AUTH2) OR L13: (attr1@AUTH1 AND attr2@AUTH2) OR L14: (attr1@AUTH1 AND attr2@AUTH2),0.00264132022857666,0.0026950836181640625,0.0019282783780779158,0.0006596531186785017,768,120,360,5362,100.0
14,4,L1: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L2: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L3: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L4: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L5: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L6: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L7: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L8: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L9: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L10: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L11: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L12: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L13: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4) OR L14: (attr1@AUTH1 AND attr2@AUTH2 AND attr3@AUTH3 AND attr4@AUTH4),0.0025437474250793457,0.002882659435272217,0.0018909829003470285,0.0006973402840750558,1536,240,720,5810,100.0
